"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","make_orig","make_lower","make_lowerclean","country","z"
"30544",2011,"Mercedes-Benz","ML450 Hybrid 4matic","Sport Utility Vehicle - 4WD",3.5,"Automatic (variable gear ratios)","6","4-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,24,22,NA,NA,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"30545",2011,"Mercedes-Benz","ML63 AMG","Sport Utility Vehicle - 4WD",6.3,"Automatic 7-spd","8","4-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,15,12,107,41,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"30546",2011,"Mercedes-Benz","R350 Bluetec 4matic","Sport Utility Vehicle - 4WD",3,"Automatic 7-spd","6","4-Wheel Drive","Diesel",TRUE,FALSE,FALSE,18,24,20,NA,NA,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"30547",2011,"Mercedes-Benz","GL350 Bluetec 4matic","Sport Utility Vehicle - 4WD",3,"Automatic 7-spd","6","4-Wheel Drive","Diesel",TRUE,FALSE,FALSE,17,21,19,NA,NA,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"30548",2011,"Mercedes-Benz","GL550 4matic","Sport Utility Vehicle - 4WD",5.5,"Automatic 7-spd","8","4-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,143,16,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"30549",2011,"Mercedes-Benz","G550","Sport Utility Vehicle - 4WD",5.5,"Automatic 7-spd","8","4-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,15,13,124,49,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"30550",2011,"Mercedes-Benz","G55 AMG","Sport Utility Vehicle - 4WD",5.4,"Automatic 5-spd","8","4-Wheel Drive","Premium",FALSE,TRUE,FALSE,11,13,12,NA,NA,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"30580",2011,"Infiniti","G37 Coupe","Subcompact Cars",3.7,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,19,85,7,"Infiniti","infiniti","infiniti","Japan","Subcompact Cars"
"30581",2011,"Infiniti","G37 Coupe","Subcompact Cars",3.7,"Automatic (S7)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,27,22,85,7,"Infiniti","infiniti","infiniti","Japan","Subcompact Cars"
"30582",2011,"Infiniti","G37x Coupe","Subcompact Cars",3.7,"Automatic (S7)","6","All-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,20,85,7,"Infiniti","infiniti","infiniti","Japan","Subcompact Cars"
"30589",2011,"Lexus","HS 250h","Compact Cars",2.4,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,35,34,35,90,12,"Lexus","lexus","lexus","Japan","Compact Cars"
"30594",2011,"Acura","RL","Midsize Cars",3.7,"Automatic (S6)","6","All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,99,14,"Acura","acura","acura","Japan","Midsize Cars"
"30595",2011,"Infiniti","G25","Midsize Cars",2.5,"Automatic (S7)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,29,23,99,14,"Infiniti","infiniti","infiniti","Japan","Midsize Cars"
"30596",2011,"Infiniti","G25x","Midsize Cars",2.5,"Automatic (S7)","6","All-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,27,22,99,14,"Infiniti","infiniti","infiniti","Japan","Midsize Cars"
"30599",2011,"Lexus","ES 350","Midsize Cars",3.5,"Automatic (S6)","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,27,22,95,15,"Lexus","lexus","lexus","Japan","Midsize Cars"
"30600",2011,"Lexus","LS 460","Midsize Cars",4.6,"Automatic (S8)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,103,14,"Lexus","lexus","lexus","Japan","Midsize Cars"
"30601",2011,"Lexus","LS 460 AWD","Midsize Cars",4.6,"Automatic (S8)","8","All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,103,14,"Lexus","lexus","lexus","Japan","Midsize Cars"
"30602",2011,"Lexus","LS 460 L","Midsize Cars",4.6,"Automatic (S8)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,102,14,"Lexus","lexus","lexus","Japan","Midsize Cars"
"30603",2011,"Lexus","LS 460 L AWD","Midsize Cars",4.6,"Automatic (S8)","8","All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,102,14,"Lexus","lexus","lexus","Japan","Midsize Cars"
"30604",2011,"Lexus","LS 600h L","Midsize Cars",5,"Auto(AV-S8)","8","All-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,23,20,102,10,"Lexus","lexus","lexus","Japan","Midsize Cars"
"30631",2011,"Infiniti","FX35 RWD","Sport Utility Vehicle - 2WD",3.5,"Automatic (S7)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,NA,NA,"Infiniti","infiniti","infiniti","Japan","Sport Utility Vehicles"
